id,first_name,gender,birthday,Age,abonoment_type,visit_per_week,days_per_week,attend_group_lesson,fav_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,personal_training,name_personal_trainer,marketing_channel,membership_duration_months,total_spend_amount,distance_from_gym_km,attend_special_events,monthly_visit_count,customer_satisfaction_rating,primary_fitness_goal,referral_member,visit_satisfaction_interaction,spend_duration_interaction,visit_distance_ratio,spend_per_visit
630,Pablo,Male,00:00.0,21,Premium,5,"Fri, Sat, Sun, Thu, Tue",False,,14:29:00,16:42:00,73.61221899250023,True,Chantal,Flyer,21,1721.5,14.61,False,15,8.2,General Health,True,122.99999999999999,36151.5,1.0259917920656636,114.69020652898068
631,Cordy,Female,00:00.0,28,Premium,3,"Fri, Sun, Thu",False,,8:50:00,10:15:00,74.53330235832217,True,Hanna,Walk-In,47,1816.98,0.68,True,3,9.5,General Health,False,28.5,85398.06,4.3478260869565215,603.6478405315615
632,Holmes,Male,00:00.0,37,Standard,1,Sat,True,Zumba,12:16:00,13:35:00,73.58152076156622,False,,Email,16,589.96,11.99,False,6,8.1,General Health,False,48.599999999999994,9439.36,0.5,98.16306156405992
633,Trula,Female,00:00.0,26,Premium,5,"Fri, Mon, Sat, Sun, Tue",True,"Running, XCore, Zumba",14:42:00,16:59:00,77.0724275177681,False,,Flyer,37,1967.87,12.46,False,17,5.7,Muscle Gain,True,96.9,72811.19,1.36327185244587,115.68900646678422
634,Nina,Female,00:00.0,24,Standard,1,Thu,False,,16:51:00,17:51:00,58.219433370118615,True,Mike,Referral,20,324.39,12.93,False,8,5.6,General Health,False,44.8,6487.799999999999,0.6182380216383307,40.49812734082397
635,Alverta,Female,00:00.0,18,Standard,1,Fri,False,,9:13:00,12:00:00,79.5495817153932,True,Hanna,Email,6,443.93,5.22,False,11,9.2,Wellness,False,101.19999999999999,2663.58,2.1032504780114722,40.32061762034514
636,Georgeanne,Female,00:00.0,26,Standard,3,"Thu, Tue, Wed",True,"XCore, Spinning, Yoga",13:24:00,15:02:00,58.41485790984194,True,Mike,Email,19,409.24,14.42,True,6,5.7,General Health,False,34.2,7775.56,0.4158004158004158,68.09317803660566
637,Steward,Male,00:00.0,23,Premium,1,Sat,False,,10:01:00,10:35:00,75.09604448275617,False,,Email,5,1793.28,2.28,True,8,7.6,General Health,True,60.8,8966.4,3.4934497816593892,223.8801498127341
638,Timothea,Female,00:00.0,18,Standard,2,"Fri, Mon",False,,19:45:00,21:41:00,55.492948739904406,True,Chantal,Walk-In,3,1325.87,4.39,False,10,5.2,General Health,False,52.0,3977.6099999999997,2.272727272727273,132.45454545454544
639,Shea,Female,00:00.0,24,Standard,4,"Mon, Sun, Tue, Wed",True,"Kickboxen, BodyPump, Yoga",9:25:00,12:08:00,42.56159087242276,False,,Flyer,1,346.6,17.61,False,3,5.4,Weight Loss,False,16.200000000000003,346.6,0.170261066969353,115.14950166112958
640,Romola,Female,00:00.0,17,Standard,5,"Mon, Sun, Thu, Tue, Wed",True,"BodyBalance, HIT",10:00:00,12:50:00,81.59414411904392,False,,Walk-In,38,908.63,14.91,False,14,8.4,Wellness,False,117.60000000000001,34527.94,0.938337801608579,64.85581727337616
641,Elladine,Female,00:00.0,25,Standard,1,Sat,False,,8:37:00,11:18:00,76.78210983057264,True,Chantal,Flyer,15,1249.83,0.77,False,14,8.4,Wellness,False,117.60000000000001,18747.449999999997,17.94871794871795,89.20985010706637
642,Noelle,Female,00:00.0,47,Standard,2,"Fri, Sat",True,Yoga,12:42:00,13:41:00,63.22931610744763,True,Mike,Walk-In,34,212.75,5.34,True,10,6.7,Muscle Gain,False,67.0,7233.5,1.869158878504673,21.253746253746254
643,Dilan,Male,00:00.0,25,Premium,2,"Sat, Wed",True,HIT,20:31:00,22:06:00,77.26379967612556,True,Jeffrey,Walk-In,35,1770.71,4.68,False,12,6.1,Muscle Gain,False,73.19999999999999,61974.85,2.55863539445629,147.43630308076604
644,Catlee,Female,00:00.0,14,Premium,5,"Fri, Mon, Sat, Thu, Tue",True,Running,12:54:00,14:45:00,72.68771953578346,True,Chantal,Referral,25,1617.03,5.78,True,6,9.1,General Health,True,54.599999999999994,40425.75,1.0362694300518134,269.0565723793677
645,Padget,Male,00:00.0,14,Standard,3,"Fri, Sat, Sun",True,"BodyBalance, Yoga",17:23:00,18:35:00,68.29766307230675,False,,Walk-In,24,1035.15,5.33,False,12,6.1,Weight Loss,True,73.19999999999999,24843.600000000002,2.247191011235955,86.19067443796837
646,Toiboid,Male,00:00.0,49,Premium,3,"Sat, Thu, Tue",False,,17:16:00,20:14:00,91.920226295749,False,,Social Media,12,1935.9,1.72,False,14,7.7,Muscle Gain,True,107.8,23230.800000000003,8.092485549132949,138.17987152034263
647,Rodd,Male,00:00.0,24,Standard,2,"Sat, Sun",True,"Yoga, HIT, Spinning",18:58:00,21:53:00,75.60503101977126,False,,Referral,18,864.63,9.45,False,2,9.8,Muscle Gain,True,19.6,15563.34,0.21141649048625794,430.1641791044777
648,Kikelia,Female,00:00.0,26,Premium,1,Tue,True,"Kickboxen, BodyPump",12:44:00,15:27:00,55.665071873040155,False,,Walk-In,15,1969.02,14.79,False,9,5.7,General Health,False,51.300000000000004,29535.3,0.6081081081081081,218.5371809100999
649,Noelani,Female,00:00.0,22,Standard,5,"Fri, Mon, Sun, Tue, Wed",False,,13:50:00,14:51:00,79.14010772189528,False,,Email,44,1352.44,12.33,False,10,9.7,General Health,False,97.0,59507.36,0.8103727714748784,135.10889110889113
650,Holly,Male,00:00.0,12,Standard,3,"Sun, Thu, Wed",True,"Kickboxen, Spinning",14:54:00,15:59:00,79.97419675480495,False,,Social Media,16,1287.61,13.62,False,17,5.9,Muscle Gain,False,100.30000000000001,20601.76,1.2472487160674983,75.69723691945913
651,Bradley,Male,00:00.0,14,Standard,4,"Fri, Sat, Thu, Wed",False,,20:36:00,21:38:00,92.64044669257399,False,,Social Media,27,373.61,2.08,False,17,7.8,Muscle Gain,True,132.6,10087.470000000001,8.133971291866029,21.964138741916518
652,Jermayne,Male,00:00.0,18,Premium,3,"Fri, Thu, Wed",False,,11:06:00,12:50:00,53.85226592225966,False,,Social Media,8,1769.76,19.05,True,3,6.9,Wellness,False,20.700000000000003,14158.08,0.15739769150052463,587.9601328903655
653,Bradford,Male,00:00.0,26,Standard,3,"Sun, Tue, Wed",False,,13:11:00,15:05:00,97.19423666855964,False,,Referral,46,883.6,16.85,True,19,9.8,Weight Loss,True,186.20000000000002,40645.6,1.126927639383155,46.48079957916885
654,Fabian,Male,00:00.0,46,Standard,1,Sun,False,,14:38:00,16:07:00,41.145325615947144,False,,Walk-In,25,366.36,16.2,True,1,6.4,Wellness,True,6.4,9159.0,0.061690314620604564,362.73267326732673
655,Demetris,Male,00:00.0,28,Standard,2,"Sat, Thu",False,,9:20:00,11:19:00,76.55502256897223,True,Jeffrey,Walk-In,17,74.58,16.55,True,12,7.0,Muscle Gain,True,84.0,1267.86,0.7246376811594202,6.209825145711907
656,Barbabas,Male,00:00.0,13,Standard,5,"Fri, Sat, Thu, Tue, Wed",True,"Yoga, BodyBalance",17:13:00,17:50:00,75.05479814828948,False,,Email,29,1141.52,18.69,False,7,9.9,Wellness,False,69.3,33104.08,0.374331550802139,162.84165477888732
657,Ricoriki,Male,00:00.0,40,Standard,2,"Thu, Wed",True,"BodyPump, HIT",14:58:00,15:44:00,62.936967176516504,False,,Email,8,1078.43,11.11,False,4,7.7,Wellness,True,30.8,8627.44,0.3597122302158274,268.93516209476314
658,Westleigh,Male,00:00.0,25,Premium,4,"Fri, Sat, Sun, Tue",False,,19:23:00,20:33:00,78.96516253255051,False,,Social Media,15,1452.74,4.41,False,10,7.5,Muscle Gain,False,75.0,21791.1,2.262443438914027,145.12887112887114
659,Ailina,Female,00:00.0,17,Premium,3,"Fri, Tue, Wed",False,,18:02:00,20:33:00,69.9148666037339,False,,Email,27,1786.0,12.53,True,13,6.3,General Health,True,81.89999999999999,48222.0,1.0366826156299842,137.27901614142968
660,Bronson,Male,00:00.0,47,Standard,2,"Sat, Wed",False,,9:58:00,12:28:00,72.65638000001461,False,,Referral,46,204.84,14.99,False,2,8.5,Muscle Gain,False,17.0,9422.64,0.13333333333333333,101.91044776119404
661,Aaron,Male,00:00.0,14,Premium,3,"Sat, Sun, Tue",True,"XCore, Yoga",17:02:00,18:27:00,56.53966942986368,False,,Walk-In,7,1476.42,14.89,False,10,5.1,General Health,False,51.0,10334.94,0.6711409395973155,147.49450549450552
662,Giffer,Male,00:00.0,38,Standard,2,"Fri, Thu",True,"Kickboxen, Pilates",11:41:00,13:51:00,67.43514783052058,True,Hanna,Social Media,3,415.45,10.67,False,4,5.2,Muscle Gain,False,20.8,1246.35,0.37453183520599254,103.60349127182045
663,Elisa,Female,00:00.0,31,Premium,3,"Mon, Tue, Wed",False,,14:01:00,14:58:00,91.27363647675125,False,,Email,29,1723.45,1.83,False,18,8.0,Muscle Gain,False,144.0,49980.05,9.782608695652174,95.694058856191
664,Myrle,Female,00:00.0,13,Premium,1,Sat,False,,10:20:00,12:47:00,72.04248165744397,False,,Referral,44,1647.17,7.74,False,5,6.7,Muscle Gain,False,33.5,72475.48000000001,0.6451612903225806,328.77644710578846
665,Myrah,Female,00:00.0,41,Standard,1,Wed,True,"BodyPump, LesMiles, Kickboxen",11:45:00,14:24:00,99.8958392207653,True,Chantal,Referral,24,1104.55,18.45,True,19,9.8,Weight Loss,False,186.20000000000002,26509.199999999997,1.0292524377031418,58.10362966859547
666,Hesther,Female,00:00.0,19,Premium,2,"Sat, Thu",True,"Pilates, Spinning",10:42:00,12:48:00,74.05060261197596,True,Mike,Email,3,1434.97,11.9,True,2,9.5,General Health,False,19.0,4304.91,0.16792611251049538,713.9154228855722
667,Lewie,Male,00:00.0,48,Standard,2,"Sat, Sun",True,"Spinning, HIT, LesMiles",11:46:00,13:27:00,72.79415339808946,False,,Walk-In,20,662.98,11.0,False,12,8.6,Weight Loss,True,103.19999999999999,13259.6,1.0899182561307903,55.202331390507915
668,Nessy,Female,00:00.0,35,Standard,3,"Mon, Sun, Thu",True,"Pilates, Zumba",15:00:00,16:45:00,88.72988570699515,False,,Email,46,968.78,5.74,False,17,9.1,Muscle Gain,True,154.7,44563.88,2.9565217391304346,56.9535567313345
669,Ashia,Female,00:00.0,39,Premium,5,"Mon, Sat, Sun, Thu, Tue",True,"HIT, BodyPump",19:04:00,22:04:00,79.44723183647696,False,,Social Media,15,1652.19,7.68,False,10,8.3,Wellness,True,83.0,24782.850000000002,1.3003901170351106,165.05394605394605
670,Carmencita,Female,00:00.0,23,Standard,4,"Fri, Mon, Thu, Tue",True,"Spinning, BodyPump, LesMiles",9:17:00,11:31:00,39.04333246340107,False,,Email,25,945.57,17.96,True,2,5.6,Weight Loss,False,11.2,23639.25,0.11129660545353365,470.4328358208956
671,Gery,Male,00:00.0,39,Standard,3,"Fri, Tue, Wed",False,,12:36:00,13:31:00,70.27888246069044,True,Chantal,Referral,30,747.71,13.5,False,6,8.8,General Health,False,52.800000000000004,22431.300000000003,0.4441154700222058,124.4109816971714
672,Duffie,Male,00:00.0,47,Standard,2,"Fri, Thu",True,"LesMiles, Running",8:13:00,9:41:00,76.31075540313628,True,Jeffrey,Email,14,1013.71,15.85,False,8,6.1,Muscle Gain,False,48.8,14191.94,0.5044136191677175,126.55555555555556
673,Tomi,Female,00:00.0,14,Premium,5,"Sat, Sun, Thu, Tue, Wed",True,"Yoga, Zumba",10:49:00,12:46:00,86.29880382358877,False,,Walk-In,7,1665.09,9.36,False,19,6.6,Weight Loss,False,125.39999999999999,11655.63,2.027748132337247,87.59021567596001
674,Yehudit,Male,00:00.0,14,Standard,5,"Fri, Mon, Sun, Thu, Wed",True,"HIT, Pilates, BodyBalance",20:16:00,20:51:00,79.56090443251097,False,,Flyer,17,703.66,12.79,True,11,9.1,Wellness,False,100.1,11962.22,0.8593750000000001,63.91099000908265
675,Sidonia,Female,00:00.0,41,Standard,1,Thu,False,,11:52:00,13:52:00,76.80470017403472,False,,Email,44,388.84,5.34,True,12,7.7,Weight Loss,False,92.4,17108.96,2.2429906542056077,32.37635303913405
676,Bari,Female,00:00.0,44,Premium,1,Sun,True,Yoga,8:17:00,10:45:00,79.38710946685673,True,Jeffrey,Walk-In,20,1438.43,14.26,False,9,9.3,General Health,False,83.7,28768.600000000002,0.6306937631394535,159.64816870144284
677,Tonia,Female,00:00.0,24,Premium,5,"Fri, Mon, Sun, Thu, Wed",True,"BodyPump, Kickboxen, LesMiles",9:06:00,9:49:00,51.335342423815085,False,,Walk-In,36,1660.66,8.84,False,2,6.1,Weight Loss,True,12.2,59783.76,0.22598870056497175,826.1990049751245
678,Jessie,Female,00:00.0,39,Standard,4,"Fri, Sat, Thu, Wed",False,,13:57:00,16:46:00,61.917080966044225,True,Hanna,Referral,9,246.24,9.13,True,8,8.0,Wellness,False,64.0,2216.16,0.87527352297593,30.741573033707866
679,Terrill,Male,00:00.0,37,Standard,1,Tue,True,"LesMiles, BodyPump, Running",9:10:00,9:49:00,72.72499860924592,False,,Walk-In,38,517.75,13.16,True,11,5.4,Wellness,True,59.400000000000006,19674.5,0.8352315869400152,47.025431425976386
680,Farlee,Male,00:00.0,25,Standard,3,"Mon, Sat, Wed",True,Pilates,16:33:00,17:08:00,61.055540174384504,True,Jeffrey,Walk-In,22,326.85,18.76,False,4,8.2,General Health,False,32.8,7190.700000000001,0.2131060202450719,81.50872817955113
681,Aura,Female,00:00.0,37,Standard,1,Mon,False,,9:11:00,11:08:00,77.79170793239753,True,Mike,Walk-In,2,728.49,1.75,False,10,8.8,Wellness,True,88.0,1456.98,5.681818181818182,72.77622377622377
682,Maximilien,Male,00:00.0,34,Standard,3,"Mon, Sun, Thu",False,,10:54:00,12:18:00,97.1549450876343,True,Hanna,Walk-In,24,928.18,16.58,False,16,7.9,Muscle Gain,False,126.4,22276.32,0.9644364074743822,57.975015615240466
683,Kenneth,Male,00:00.0,49,Premium,1,Mon,True,"HIT, Zumba",20:23:00,23:12:00,66.97963900940643,False,,Social Media,8,1510.21,6.2,False,8,6.3,Wellness,False,50.4,12081.68,1.288244766505636,188.54057428214733
684,Joella,Female,00:00.0,18,Standard,1,Fri,True,Kickboxen,17:51:00,18:31:00,64.06053411237318,False,,Social Media,11,1319.74,9.16,False,4,5.2,Muscle Gain,True,20.8,14517.14,0.4362050163576881,329.1122194513716
685,Norbie,Male,00:00.0,43,Standard,2,"Fri, Sun",False,,18:35:00,20:40:00,63.05868413223746,True,Chantal,Referral,13,1260.81,0.93,True,10,5.6,Weight Loss,True,56.0,16390.53,10.638297872340425,125.95504495504495
686,Nessa,Female,00:00.0,30,Standard,3,"Sat, Thu, Tue",False,,10:16:00,12:59:00,86.73733242292396,False,,Email,17,737.13,6.37,False,12,8.1,Muscle Gain,False,97.19999999999999,12531.21,1.8808777429467085,61.37635303913405
687,Wendall,Male,00:00.0,29,Premium,3,"Fri, Sat, Sun",True,Kickboxen,9:13:00,10:58:00,98.84305491484449,False,,Walk-In,8,1690.82,10.3,False,14,9.7,Muscle Gain,False,135.79999999999998,13526.56,1.357904946653734,120.68665239114918
688,Lyn,Male,00:00.0,13,Standard,3,"Mon, Sun, Tue",False,,20:25:00,23:02:00,81.50030502976733,True,Chantal,Email,21,969.01,1.6,False,16,6.0,Weight Loss,False,96.0,20349.21,9.937888198757763,60.52529668956901
689,Elke,Female,00:00.0,13,Premium,5,"Fri, Sat, Sun, Thu, Wed",False,,9:47:00,11:20:00,85.23689157583557,True,Jeffrey,Email,18,1959.25,10.08,False,18,8.7,Wellness,False,156.6,35266.5,1.78394449950446,108.78678511937811
690,Simmonds,Male,00:00.0,45,Standard,3,"Fri, Thu, Tue",False,,13:10:00,14:30:00,94.4204771112098,False,,Referral,30,1286.58,18.58,True,12,9.3,Muscle Gain,True,111.60000000000001,38597.399999999994,0.6455083378160301,107.12572855953371
691,Guss,Male,00:00.0,28,Standard,3,"Mon, Sat, Thu",False,,10:17:00,11:29:00,81.96838697502001,True,Hanna,Walk-In,18,296.22,2.56,True,18,7.6,Wellness,False,136.79999999999998,5331.960000000001,7.0038910505836585,16.44752915047196
692,Matelda,Female,00:00.0,16,Standard,4,"Mon, Sat, Thu, Wed",True,"BodyPump, BodyBalance",16:21:00,18:27:00,76.45606762500735,True,Hanna,Walk-In,46,1368.55,15.41,False,7,8.3,Weight Loss,False,58.10000000000001,62953.299999999996,0.45395590142671854,195.22824536376604
693,Mignonne,Female,00:00.0,36,Standard,4,"Mon, Thu, Tue, Wed",False,,17:34:00,18:19:00,72.2365708399224,True,Jeffrey,Flyer,47,683.95,8.49,True,7,9.1,General Health,False,63.699999999999996,32145.65,0.8235294117647058,97.56776034236806
694,Shirline,Female,00:00.0,19,Standard,2,"Tue, Wed",False,,16:40:00,17:36:00,61.11986212674566,True,Mike,Email,31,1388.34,13.28,True,9,6.3,Wellness,True,56.699999999999996,43038.54,0.6772009029345373,154.08879023307435
695,Gabriell,Female,00:00.0,27,Standard,1,Wed,False,,12:30:00,15:10:00,50.14358300834448,False,,Email,38,185.8,5.57,False,1,6.5,Wellness,False,6.5,7060.400000000001,0.17921146953405018,183.96039603960398
696,Janean,Female,00:00.0,24,Standard,4,"Fri, Mon, Thu, Tue",True,"BodyPump, Spinning",11:43:00,13:15:00,52.04600828843226,False,,Social Media,32,391.02,3.61,False,6,5.0,General Health,False,30.0,12512.64,1.6574585635359118,65.06156405990016
697,Alejandro,Male,00:00.0,22,Premium,5,"Sat, Sun, Thu, Tue, Wed",True,BodyBalance,10:31:00,12:46:00,70.39906518833786,True,Mike,Flyer,11,1718.69,3.63,False,6,9.8,General Health,False,58.800000000000004,18905.59,1.6483516483516485,285.97171381031615
698,Morgan,Male,00:00.0,49,Standard,3,"Thu, Tue, Wed",False,,14:52:00,17:14:00,73.35387371796125,True,Chantal,Social Media,45,493.0,1.87,False,12,9.6,Weight Loss,False,115.19999999999999,22185.0,6.382978723404255,41.04912572855953
699,Peadar,Male,00:00.0,15,Premium,3,"Mon, Sat, Thu",True,Yoga,18:06:00,19:51:00,74.07903498411143,True,Jeffrey,Social Media,25,1682.23,4.12,False,12,8.8,Wellness,False,105.60000000000001,42055.75,2.9055690072639226,140.0691090757702
700,Alana,Female,00:00.0,35,Standard,3,"Sat, Thu, Tue",False,,16:35:00,17:37:00,60.89773450258743,False,,Social Media,33,594.59,13.45,False,10,5.4,Wellness,False,54.0,19621.47,0.7429420505200595,59.3996003996004
701,Julia,Female,00:00.0,23,Standard,5,"Mon, Sat, Sun, Thu, Tue",True,"Yoga, Zumba",11:19:00,13:52:00,52.35822930159798,False,,Referral,38,1303.62,17.69,False,6,7.2,Weight Loss,True,43.2,49537.56,0.33898305084745756,216.90848585690514
702,Rudiger,Male,00:00.0,41,Premium,5,"Sat, Sun, Thu, Tue, Wed",False,,10:22:00,11:16:00,73.0641185132119,False,,Referral,41,1403.59,16.38,False,17,5.5,Wellness,False,93.5,57547.189999999995,1.0372178157413057,82.51557907113461
703,Travers,Male,00:00.0,36,Standard,3,"Mon, Thu, Tue",True,"Pilates, HIT, Yoga",16:01:00,17:57:00,85.90062618606488,True,Mike,Social Media,8,1049.68,13.86,False,19,5.1,Muscle Gain,False,96.89999999999999,8397.44,1.3698630136986303,55.21725407680168
704,Hal,Male,00:00.0,35,Standard,2,"Sun, Tue",True,"XCore, Pilates, Kickboxen",20:14:00,21:00:00,94.50278686631034,True,Jeffrey,Flyer,11,645.36,2.65,False,18,8.1,Muscle Gain,True,145.79999999999998,7098.96,6.766917293233083,35.833425874514155
705,Edvard,Male,00:00.0,32,Standard,3,"Fri, Sun, Thu",True,"HIT, Yoga, Kickboxen",17:29:00,19:11:00,85.0617740683232,False,,Email,22,464.66,6.14,False,6,9.8,Muscle Gain,True,58.800000000000004,10222.52,0.9756097560975611,77.3144758735441
706,Hayley,Female,00:00.0,39,Standard,3,"Sat, Thu, Tue",False,,11:05:00,13:47:00,91.59915340700931,True,Hanna,Flyer,24,114.72,6.54,False,19,9.5,Wellness,False,180.5,2753.2799999999997,2.900763358778626,6.034718569174118
707,Grove,Male,00:00.0,28,Standard,5,"Fri, Mon, Sat, Tue, Wed",True,"XCore, LesMiles, Running",13:31:00,15:01:00,84.44204406038281,True,Chantal,Walk-In,41,642.7,5.37,False,10,8.5,Muscle Gain,True,85.0,26350.7,1.858736059479554,64.2057942057942
708,Chic,Male,00:00.0,23,Standard,2,"Sat, Sun",True,Pilates,18:01:00,20:53:00,66.23418020504712,True,Hanna,Referral,17,1323.67,10.54,True,8,5.5,Muscle Gain,False,44.0,22502.39,0.7582938388625593,165.2521847690387
709,Rudolfo,Male,00:00.0,40,Premium,3,"Mon, Sun, Tue",True,"HIT, XCore, LesMiles",17:58:00,20:07:00,57.00601368433933,False,,Email,12,1879.69,10.94,False,6,6.4,Weight Loss,False,38.400000000000006,22556.28,0.5479452054794521,312.76039933444264
710,Kayley,Female,00:00.0,19,Premium,5,"Fri, Mon, Sat, Thu, Tue",True,"BodyBalance, Kickboxen, XCore",10:54:00,12:03:00,68.43200376325565,True,Mike,Email,46,1748.85,7.46,True,7,6.6,Weight Loss,True,46.199999999999996,80447.09999999999,0.9370816599732262,249.4793152639087
711,Nelli,Female,00:00.0,41,Premium,2,"Sun, Tue",True,Zumba,9:57:00,11:49:00,58.09843175916588,False,,Walk-In,32,1543.83,7.4,False,1,8.8,General Health,True,8.8,49402.56,0.1349527665317139,1528.5445544554455
712,Paul,Male,00:00.0,24,Premium,4,"Fri, Mon, Thu, Tue",True,"XCore, Kickboxen, BodyBalance",13:12:00,15:06:00,93.86516445763144,True,Hanna,Walk-In,15,1587.47,16.66,False,18,9.0,General Health,False,162.0,23812.05,1.0797840431913617,88.14380899500277
713,Walt,Male,00:00.0,37,Standard,3,"Fri, Mon, Wed",True,BodyPump,10:37:00,11:40:00,67.77291456393465,True,Chantal,Social Media,16,1346.72,15.89,False,12,6.9,General Health,False,82.80000000000001,21547.52,0.7547169811320754,112.13322231473772
714,Nananne,Female,00:00.0,43,Standard,1,Fri,True,"Kickboxen, Pilates",10:50:00,11:54:00,83.5307483864782,False,,Referral,22,557.56,6.5,False,16,7.1,General Health,True,113.6,12266.32,2.457757296466974,34.825733916302305
715,Brant,Male,00:00.0,43,Premium,3,"Mon, Thu, Tue",False,,12:02:00,12:53:00,63.71984953423917,True,Mike,Referral,28,1819.03,18.32,False,10,5.2,Weight Loss,False,52.0,50932.84,0.5455537370430987,181.72127872127874
716,Emiline,Female,00:00.0,29,Standard,4,"Fri, Sat, Sun, Tue",True,Spinning,18:15:00,19:38:00,68.03804333519355,True,Mike,Flyer,20,1357.93,19.08,False,10,6.4,Weight Loss,False,64.0,27158.600000000002,0.5238344683080147,135.65734265734267
717,Ive,Male,00:00.0,44,Standard,4,"Mon, Sun, Thu, Wed",False,,11:10:00,12:53:00,71.15411591058674,False,,Social Media,33,1142.86,6.87,False,14,7.3,Weight Loss,False,102.2,37714.38,2.0348837209302326,81.57458957887224
718,Jethro,Male,00:00.0,27,Standard,2,"Tue, Wed",True,"XCore, BodyPump, LesMiles",20:32:00,21:19:00,69.47376391015953,False,,Social Media,10,266.43,7.41,False,10,5.6,Muscle Gain,False,56.0,2664.3,1.3477088948787062,26.61638361638362
719,Pren,Male,00:00.0,34,Standard,5,"Fri, Mon, Sat, Sun, Tue",False,,8:33:00,11:22:00,86.36790031784146,False,,Social Media,40,921.76,10.36,True,10,7.3,Muscle Gain,False,73.0,36870.4,0.9643201542912248,92.08391608391608
720,Lloyd,Male,00:00.0,18,Standard,4,"Fri, Sat, Sun, Thu",True,Yoga,19:42:00,21:49:00,75.76127767156366,False,,Social Media,32,947.7,18.85,True,11,9.3,General Health,False,102.30000000000001,30326.4,0.5832449628844114,86.07629427792916
721,Haskel,Male,00:00.0,30,Premium,2,"Fri, Sun",False,,8:38:00,9:11:00,73.44994012877315,True,Chantal,Referral,33,1735.9,17.59,True,2,7.9,Muscle Gain,True,15.8,57284.700000000004,0.11363636363636363,863.63184079602
722,Paten,Male,00:00.0,19,Standard,1,Sat,False,,11:29:00,13:38:00,54.868017114747964,True,Jeffrey,Referral,2,1115.96,2.5,False,8,5.4,Wellness,False,43.2,2231.92,3.1872509960159365,139.3208489388265
